task,group,metric,advice_type,batch,mean,std,min,max,n_seeds,seeds,common_horizon,report_interval,sd_shading
repeat-copy,structural_features,ber,length,58400,0.06273954260046594,0.10838977157403444,0.0,0.2504760444536805,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,58600,0.06343108286309872,0.10951104981913623,8.923778892494738e-05,0.25310973622836175,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,58800,0.06359700223823893,0.10946652533820093,2.6983830612152814e-05,0.2531969816144556,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,59000,0.06354965837468626,0.1098680541881688,0.0,0.25384657440707087,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,200,0.4326182468235493,0.0020455962485422673,0.4302332191169262,0.4357063318789005,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,400,0.4139764087833464,0.002218283944140451,0.4111511778831482,0.41720919467508794,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,600,0.400996277704835,0.0054487122008641834,0.39191970594227316,0.40602305650711057,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,800,0.3931756275705993,0.002633928919980878,0.39071026116609575,0.39696339204907416,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,1000,0.3842007402796298,0.006493145581365872,0.3773419155180454,0.39120142489671705,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,1200,0.37319899709895255,0.0031825843471535863,0.37000065106898544,0.3784785182774067,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,1400,0.36772703714668753,0.003776925849288294,0.36208168014883996,0.37118015319108966,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,1600,0.3619562195893377,0.0038585406018465064,0.3557164205610752,0.3651882337033749,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,1800,0.35797237793914977,0.004356232101666952,0.3516151135414839,0.3620788538083434,4,"1000,1001,1002,1003",59000,200,True
