task,metric,advice_type,batch,n_seeds,mean,std,lower_band,upper_band
copy,cost,combined,19700,2,23.76,28.55297182431279,-4.79297182431279,52.3129718243128
copy,cost,combined,19800,2,22.855,30.39852052320968,-7.543520523209679,53.25352052320968
copy,cost,combined,19900,2,19.849999999999998,26.247803717644643,-6.397803717644646,46.09780371764464
copy,cost,combined,20000,2,22.685,28.135778823412725,-5.450778823412726,50.820778823412724
copy,cost,length,100,3,39.29333333333333,1.0870755876816165,38.20625774565171,40.38040892101495
copy,cost,length,200,3,37.13999999999999,0.7954244150137687,36.344575584986224,37.93542441501376
copy,cost,length,300,3,36.74333333333333,3.1057419940061552,33.63759133932718,39.849075327339484
copy,cost,length,400,3,39.23666666666667,1.2759832809771978,37.96068338568947,40.51264994764387
copy,cost,length,500,3,38.156666666666666,2.7613825039884183,35.39528416267825,40.91804917065508
copy,cost,length,600,3,36.87,3.107925353028932,33.762074646971065,39.97792535302893
copy,cost,length,700,3,38.44,1.6236994795835868,36.81630052041641,40.06369947958358
copy,cost,length,800,3,36.733333333333334,1.4073497551544645,35.32598357817887,38.1406830884878
copy,cost,length,900,3,36.23,0.7692203845452876,35.46077961545471,36.99922038454528
copy,cost,length,1000,3,36.46666666666667,2.7722974828350098,33.69436918383166,39.238964149501676
copy,cost,length,1100,3,34.846666666666664,1.2858201014657267,33.56084656520094,36.13248676813239
copy,cost,length,1200,3,35.88999999999999,0.47148700936505133,35.418512990634945,36.36148700936504
copy,cost,length,1300,3,34.38333333333333,1.9851028520792935,32.39823048125404,36.36843618541263
copy,cost,length,1400,3,35.846666666666664,2.4960435359451005,33.350623130721566,38.34271020261176
copy,cost,length,1500,3,34.559999999999995,0.8072793816269535,33.75272061837304,35.36727938162695
copy,cost,length,1600,3,34.153333333333336,0.25735837529276845,33.89597495804057,34.4106917086261
copy,cost,length,1700,3,34.553333333333335,1.9030063934031693,32.65032693993017,36.4563397267365
copy,cost,length,1800,3,35.873333333333335,0.9327557736799785,34.940577559653356,36.806089107013314
copy,cost,length,1900,3,35.07666666666666,0.7356856212631427,34.34098104540352,35.812352287929805
copy,cost,length,2000,3,36.14666666666667,4.454327483844594,31.692339182822074,40.60099415051126
copy,cost,length,2100,3,33.166666666666664,2.1607714671693823,31.00589519949728,35.32743813383605
copy,cost,length,2200,3,34.21666666666667,1.3237950495954167,32.89287161707125,35.54046171626209
copy,cost,length,2300,3,34.24666666666666,3.3925555755703307,30.854111091096332,37.639222242237
copy,cost,length,2400,3,34.93,2.431810025474853,32.49818997452515,37.36181002547485
copy,cost,length,2500,3,33.04,2.5625768281165717,30.477423171883427,35.60257682811657
copy,cost,length,2600,3,34.58,3.031088913245535,31.54891108675446,37.61108891324553
copy,cost,length,2700,3,35.089999999999996,1.369634987870858,33.720365012129136,36.45963498787086
copy,cost,length,2800,3,35.78333333333333,3.025331937710859,32.75800139562247,38.80866527104419
copy,cost,length,2900,3,32.88,0.16370705543744898,32.716292944562554,33.04370705543745
copy,cost,length,3000,3,32.99666666666667,1.1242923700414134,31.872374296625257,34.120959036708086
copy,cost,length,3100,3,33.09,2.704736586065266,30.385263413934737,35.79473658606527
copy,cost,length,3200,3,35.376666666666665,0.9843949072061151,34.39227175946055,36.36106157387278
copy,cost,length,3300,3,34.26333333333333,2.6017750351122473,31.66155829822108,36.865108368445576
copy,cost,length,3400,3,32.84,1.8296174463531998,31.010382553646803,34.6696174463532
copy,cost,length,3500,3,31.923333333333332,1.1292622960735612,30.79407103725977,33.052595629406895
copy,cost,length,3600,3,34.080000000000005,0.48507731342539395,33.59492268657461,34.5650773134254
copy,cost,length,3700,3,34.27333333333334,1.7807957023008933,32.49253763103245,36.05412903563423
copy,cost,length,3800,3,34.62,2.542420106906018,32.07757989309398,37.16242010690601
copy,cost,length,3900,3,31.94333333333334,1.3547078405816275,30.58862549275171,33.29804117391497
copy,cost,length,4000,3,30.846666666666664,2.182529113971526,28.664137552695138,33.02919578063819
copy,cost,length,4100,3,31.150000000000002,1.993163314934328,29.156836685065674,33.14316331493433
copy,cost,length,4200,3,32.53333333333333,3.5352133363254503,28.99811999700788,36.06854666965878
copy,cost,length,4300,3,28.73,4.849742261192857,23.880257738807146,33.579742261192855
copy,cost,length,4400,3,31.313333333333333,4.881560542831905,26.431772790501427,36.19489387616524
copy,cost,length,4500,3,29.91,5.550432415587093,24.359567584412908,35.46043241558709
copy,cost,length,4600,3,26.23,7.0801906753985095,19.14980932460149,33.31019067539851
copy,cost,length,4700,3,26.796666666666667,7.7141709427088365,19.08249572395783,34.5108376093755
copy,cost,length,4800,3,23.843333333333334,7.455416375584487,16.387916957748846,31.29874970891782
copy,cost,length,4900,3,20.33,8.904987366638988,11.42501263336101,29.234987366638986
copy,cost,length,5000,3,20.936666666666667,12.11101289460685,8.825653772059818,33.04767956127352
copy,cost,length,5100,3,15.406666666666666,10.731478618220944,4.675188048445722,26.13814528488761
copy,cost,length,5200,3,13.336666666666668,16.74085222840622,-3.404185561739551,30.077518895072885
copy,cost,length,5300,3,25.14333333333333,10.995527878793874,14.147805454539457,36.1388612121272
copy,cost,length,5400,3,24.366666666666664,16.51743422367207,7.8492324429945945,40.88410089033873
copy,cost,length,5500,3,20.506666666666664,17.466454515251037,3.040212151415627,37.973121181917705
copy,cost,length,5600,3,22.03333333333333,16.851045467072165,5.182287866261166,38.8843788004055
copy,cost,length,5700,3,15.956666666666665,17.22905201493493,-1.2723853482682639,33.18571868160159
copy,cost,length,5800,3,12.166666666666666,14.138883737174352,-1.9722170705076856,26.305550403841018
copy,cost,length,5900,3,24.939999999999998,17.511764616965362,7.428235383034636,42.45176461696536
copy,cost,length,6000,3,25.659999999999997,12.775824826601216,12.88417517339878,38.43582482660121
copy,cost,length,6100,3,20.996666666666666,15.916134371553078,5.0805322951135885,36.91280103821974
copy,cost,length,6200,3,19.996666666666666,17.02658020077236,2.9700864658943047,37.02324686743903
copy,cost,length,6300,3,17.746666666666666,15.087578776375395,2.6590878902912713,32.834245443042064
copy,cost,length,6400,3,18.860000000000003,17.364311100645487,1.4956888993545157,36.224311100645494
copy,cost,length,6500,3,16.349999999999998,15.31270387619378,1.0372961238062182,31.662703876193778
copy,cost,length,6600,3,13.360000000000001,14.056980472348961,-0.6969804723489599,27.41698047234896
copy,cost,length,6700,3,18.003333333333334,11.371707582123863,6.631625751209471,29.3750409154572
copy,cost,length,6800,3,17.223333333333333,14.379222278459059,2.844111054874274,31.60255561179239
copy,cost,length,6900,3,10.18,7.289327815375023,2.890672184624977,17.469327815375024
copy,cost,length,7000,3,3.563333333333334,2.45864461306089,1.1046887202724438,6.021977946394224
copy,cost,length,7100,3,3.9966666666666666,5.134689214873022,-1.1380225482063557,9.131355881539688
copy,cost,length,7200,3,1.5033333333333332,1.0672550460566272,0.43607828727670594,2.57058837938996
copy,cost,length,7300,3,1.6066666666666665,1.3327540408242373,0.27391262584242915,2.939420707490904
copy,cost,length,7400,3,2.83,4.260504664942875,-1.430504664942875,7.090504664942875
copy,cost,length,7500,3,0.71,0.6618912297349165,0.04810877026508342,1.3718912297349166
copy,cost,length,7600,3,1.0599999999999998,1.357460864997588,-0.29746086499758806,2.4174608649975875
copy,cost,length,7700,3,0.19333333333333336,0.3008875759039136,-0.10755424257058022,0.49422090923724693
copy,cost,length,7800,3,0.27666666666666667,0.24583192089989722,0.03083474576676945,0.5224985875665639
copy,cost,length,7900,3,0.013333333333333334,0.023094010767585032,-0.009760677434251698,0.036427344100918364
copy,cost,length,8000,3,0.38333333333333336,0.5795112883571237,-0.19617795502379037,0.9628446216904571
copy,cost,length,8100,3,0.0,0.0,0.0,0.0
copy,cost,length,8200,3,1.1566666666666667,1.8665565443707655,-0.7098898777040987,3.023223211037432
copy,cost,length,8300,3,0.09666666666666666,0.13428824718989124,-0.037621580523224576,0.23095491385655792
copy,cost,length,8400,3,0.0,0.0,0.0,0.0
copy,cost,length,8500,3,0.006666666666666667,0.011547005383792516,-0.004880338717125849,0.018213672050459182
copy,cost,length,8600,3,0.79,1.3683201379794132,-0.5783201379794132,2.1583201379794135
copy,cost,length,8700,3,1.4933333333333334,2.5865292059695237,-1.0931958726361903,4.079862539302857
copy,cost,length,8800,3,1.8733333333333333,3.244708512845697,-1.3713751795123639,5.118041846179031
copy,cost,length,8900,3,0.35333333333333333,0.336501609703926,0.016831723629407325,0.6898349430372593
copy,cost,length,9000,3,0.9933333333333333,1.7205038021850847,-0.7271704688517514,2.713837135518418
copy,cost,length,9100,3,0.2333333333333333,0.40414518843273806,-0.17081185509940475,0.6374785217660713
copy,cost,length,9200,3,0.38999999999999996,0.6754998149518622,-0.2854998149518622,1.0654998149518622
copy,cost,length,9300,3,0.22,0.38105117766515306,-0.16105117766515306,0.601051177665153
copy,cost,length,9400,3,0.18999999999999997,0.32908965343808666,-0.13908965343808669,0.5190896534380867
copy,cost,length,9500,3,0.3466666666666667,0.6004442799572108,-0.25377761329054416,0.9471109466238775
copy,cost,length,9600,3,0.0,0.0,0.0,0.0
copy,cost,length,9700,3,0.5133333333333333,0.8891194145520238,-0.3757860812186905,1.402452747885357
copy,cost,length,9800,3,0.17666666666666667,0.30599564267050167,-0.129328976003835,0.48266230933716836
copy,cost,length,9900,3,0.17333333333333334,0.3002221399786054,-0.12688880664527208,0.47355547331193876
copy,cost,length,10000,3,0.0,0.0,0.0,0.0
copy,cost,length,10100,3,0.8266666666666667,1.4318286675902718,-0.6051620009236052,2.2584953342569385
copy,cost,length,10200,3,0.006666666666666667,0.011547005383792516,-0.004880338717125849,0.018213672050459182
copy,cost,length,10300,3,0.0,0.0,0.0,0.0
copy,cost,length,10400,3,0.22666666666666668,0.39259818304894556,-0.16593151638227888,0.6192648497156122
copy,cost,length,10500,3,0.13,0.22516660498395405,-0.09516660498395405,0.355166604983954
copy,cost,length,10600,3,0.0,0.0,0.0,0.0
copy,cost,length,10700,3,0.18999999999999997,0.32908965343808666,-0.13908965343808669,0.5190896534380867
copy,cost,length,10800,3,0.0,0.0,0.0,0.0
copy,cost,length,10900,3,0.9466666666666667,1.639674764498537,-0.6930080978318703,2.5863414311652035
copy,cost,length,11000,3,0.0,0.0,0.0,0.0
copy,cost,length,11100,3,3.9233333333333333,6.7954126683618945,-2.872079335028561,10.718746001695228
copy,cost,length,11200,3,4.663333333333333,8.077130265962865,-3.4137969326295314,12.740463599296199
copy,cost,length,11300,3,2.3033333333333332,3.9894903601003144,-1.6861570267669812,6.292823693433648
copy,cost,length,11400,3,0.0,0.0,0.0,0.0
copy,cost,length,11500,3,0.0,0.0,0.0,0.0
copy,cost,length,11600,3,0.20333333333333334,0.3521836642056717,-0.14885033087233837,0.5555169975390051
